,S&P 500,NASDAQ Composite,FTSE 100,Hang Seng,Shanghai Composite,Shenzhen Component,CSI 300
2011-09-19,1204.0899658203125,2612.830078125,5259.60009765625,18917.94921875,2437.795,10657.625,2679.27
2011-09-20,1202.0899658203125,2590.239990234375,5363.7001953125,19014.80078125,2447.755,10679.299,2689.845
2011-09-21,1166.760009765625,2538.18994140625,5288.39990234375,18824.169921875,2512.963,10991.849,2771.011
2011-09-22,1129.56005859375,2455.669921875,5041.60009765625,17911.94921875,2443.057,10660.465,2685.688
2011-09-23,1136.4300537109375,2483.22998046875,5066.7998046875,17668.830078125,2433.159,10538.397,2669.478
2011-09-26,1162.949951171875,2516.68994140625,5089.39990234375,17407.80078125,2393.183,10328.473,2610.919
2011-09-27,1175.3800048828125,2546.830078125,5294.10009765625,18130.55078125,2415.054,10448.661,2637.879
2011-09-28,1151.06005859375,2491.580078125,5217.60009765625,18011.060546875,2392.062,10369.932,2610.59
2011-09-29,1160.4000244140625,2480.760009765625,5196.7998046875,,2365.343,10287.902,2588.185
2011-09-30,1131.4200439453125,2415.39990234375,5128.5,17592.41015625,2359.22,10292.334,2581.351
2011-10-03,1099.22998046875,2335.830078125,5075.5,16822.150390625,,,
2011-10-04,1123.949951171875,2404.820068359375,4944.39990234375,16250.26953125,,,
2011-10-05,1144.030029296875,2460.510009765625,5102.2001953125,,,,
2011-10-06,1164.969970703125,2506.820068359375,5291.2998046875,17172.279296875,,,
2011-10-07,1155.4599609375,2479.35009765625,5303.39990234375,17707.009765625,,,
2011-10-10,1194.8900146484375,2566.050048828125,5399.0,17711.060546875,2344.787,10170.746,2557.082
2011-10-11,1195.5400390625,2583.030029296875,5395.7001953125,18141.58984375,2348.516,10065.472,2551.994
2011-10-12,1207.25,2604.72998046875,5441.7998046875,18329.4609375,2420.0,10425.931,2644.758
2011-10-13,1203.6600341796875,2620.239990234375,5403.39990234375,18757.810546875,2438.79,10481.84,2662.601
2011-10-14,1224.5799560546875,2667.85009765625,5466.39990234375,18501.7890625,2431.375,10438.261,2653.782
2011-10-17,1200.8599853515625,2614.919921875,5436.7001953125,18873.990234375,2440.402,10513.489,2666.951
2011-10-18,1225.3800048828125,2657.429931640625,5410.39990234375,18076.4609375,2383.485,10226.927,2592.209
2011-10-19,1209.8800048828125,2604.0400390625,5450.5,18309.220703125,2377.512,10105.74,2583.081
2011-10-20,1215.3900146484375,2598.6201171875,5384.7001953125,17983.099609375,2331.366,9796.234,2520.532
2011-10-21,1238.25,2637.4599609375,5488.7001953125,18025.720703125,2317.275,9697.212,2507.877
2011-10-24,1254.18994140625,2699.43994140625,5548.10009765625,18771.8203125,2370.333,9957.622,2576.669
2011-10-25,1229.050048828125,2638.419921875,5525.5,18968.19921875,2409.672,10203.4,2625.425
2011-10-26,1242.0,2650.669921875,5553.2001953125,19066.5390625,2427.48,10315.748,2651.652
2011-10-27,1284.5899658203125,2738.6298828125,5713.7998046875,19688.69921875,2435.614,10323.288,2657.478
2011-10-28,1285.0899658203125,2737.14990234375,5702.2001953125,20019.240234375,2473.41,10561.993,2709.017
2011-10-31,1253.300048828125,2684.409912109375,5544.2001953125,19864.869140625,2468.25,10480.912,2695.307
2011-11-01,1218.280029296875,2606.9599609375,5421.60009765625,19369.9609375,2470.019,10441.702,2697.534
2011-11-02,1237.9000244140625,2639.97998046875,5484.10009765625,19733.7109375,2504.108,10581.751,2742.39
2011-11-03,1261.1500244140625,2697.969970703125,5545.60009765625,19242.5,2508.09,10624.117,2744.301
2011-11-04,1253.22998046875,2686.14990234375,5527.2001953125,19842.7890625,2528.294,10699.488,2763.746
2011-11-07,1261.1199951171875,2695.25,5510.7998046875,19677.890625,2509.799,10591.66,2736.248
2011-11-08,1275.9200439453125,2727.489990234375,5567.2998046875,19678.470703125,2503.836,10541.102,2727.71
2011-11-09,1229.0999755859375,2621.64990234375,5460.39990234375,20014.4296875,2524.919,10625.881,2751.654
2011-11-10,1239.699951171875,2625.14990234375,5444.7998046875,18963.890625,2479.536,10477.553,2699.588
2011-11-11,1263.8499755859375,2678.75,5545.39990234375,19137.169921875,2481.084,10418.934,2695.002
2011-11-14,1251.780029296875,2657.219970703125,5519.0,19508.1796875,2528.714,10645.684,2750.195
2011-11-15,1257.81005859375,2686.199951171875,5517.39990234375,19348.439453125,2529.761,10582.998,2744.68
2011-11-16,1236.9100341796875,2639.610107421875,5509.0,18960.900390625,2466.959,10313.332,2670.116
2011-11-17,1216.1300048828125,2587.989990234375,5423.10009765625,18817.470703125,2463.046,10303.16,2662.017
2011-11-18,1215.6500244140625,2572.5,5362.89990234375,18491.23046875,2416.562,10025.168,2606.495
2011-11-21,1192.97998046875,2523.139892578125,5222.60009765625,18225.849609375,2415.13,10033.793,2609.687
2011-11-22,1188.0400390625,2521.280029296875,5206.7998046875,18251.58984375,2412.625,10028.204,2609.475
2011-11-23,1161.7900390625,2460.080078125,5139.7998046875,17864.4296875,2395.065,9957.318,2584.011
2011-11-24,,,5127.60009765625,17935.099609375,2397.554,9966.743,2588.915
2011-11-25,1158.6700439453125,2441.510009765625,5164.7001953125,17689.48046875,2380.224,9886.245,2569.973
2011-11-28,1192.550048828125,2527.340087890625,5312.7998046875,18037.810546875,2383.034,9884.696,2573.321
2011-11-29,1195.18994140625,2515.510009765625,5337.0,18256.19921875,2412.393,10012.937,2608.569
2011-11-30,1246.9599609375,2620.340087890625,5505.39990234375,17989.349609375,2333.414,9693.385,2521.52
2011-12-01,1244.5799560546875,2626.199951171875,5489.2998046875,19002.259765625,2386.86,9917.863,2583.613
2011-12-02,1244.280029296875,2626.929931640625,5552.2998046875,19040.390625,2360.664,9808.231,2557.311
2011-12-05,1257.0799560546875,2655.760009765625,5568.0,19179.689453125,2333.229,9586.084,2521.385
2011-12-06,1258.469970703125,2649.56005859375,5568.7001953125,18942.23046875,2325.905,9586.944,2516.341
2011-12-07,1261.010009765625,2649.2099609375,5546.89990234375,19240.580078125,2332.73,9606.247,2528.228
2011-12-08,1234.3499755859375,2596.3798828125,5483.7998046875,19107.810546875,2329.82,9580.517,2525.001
2011-12-09,1255.18994140625,2646.85009765625,5529.2001953125,18586.23046875,2315.27,9480.266,2503.461
2011-12-12,1236.469970703125,2612.260009765625,5427.89990234375,18575.66015625,2291.545,9376.279,2477.692
2011-12-13,1225.72998046875,2579.27001953125,5490.2001953125,18447.169921875,2248.59,9190.875,2421.928
2011-12-14,1211.8199462890625,2539.31005859375,5366.7998046875,18354.4296875,2228.525,9093.025,2397.48
2011-12-15,1215.75,2541.010009765625,5400.89990234375,18026.83984375,2180.895,8871.088,2340.788
2011-12-16,1219.6600341796875,2555.330078125,5387.2998046875,18285.390625,2224.84,9081.94,2390.129
2011-12-19,1205.3499755859375,2523.139892578125,5365.0,18070.2109375,2218.235,9054.08,2384.408
2011-12-20,1241.300048828125,2603.72998046875,5419.60009765625,18080.19921875,2215.93,9031.669,2377.073
2011-12-21,1243.719970703125,2577.969970703125,5389.7001953125,18416.44921875,2191.148,8884.253,2339.108
2011-12-22,1254.0,2599.449951171875,5457.0,18378.23046875,2186.297,8909.348,2341.335
2011-12-23,1265.3299560546875,2618.639892578125,5512.7001953125,18629.169921875,2204.784,8976.521,2359.159
2011-12-26,,,,,2190.11,8876.194,2335.702
2011-12-27,1265.4300537109375,2625.199951171875,,,2166.205,8711.552,2305.035
2011-12-28,1249.6400146484375,2589.97998046875,5507.39990234375,18518.669921875,2170.013,8739.728,2307.928
2011-12-29,1263.02001953125,2613.739990234375,5566.7998046875,18397.919921875,2173.561,8781.319,2311.361
2011-12-30,1257.5999755859375,2605.14990234375,5572.2998046875,18434.390625,2199.417,8918.816,2345.742
2012-01-03,1277.06005859375,2648.719970703125,5699.89990234375,18877.41015625,,,
2012-01-04,1277.300048828125,2648.360107421875,5668.5,18727.310546875,2169.39,8695.987,2298.753
2012-01-05,1281.06005859375,2669.860107421875,5624.2998046875,18813.41015625,2148.452,8600.259,2276.385
2012-01-06,1277.81005859375,2674.219970703125,5649.7001953125,18593.060546875,2163.395,8634.418,2290.601
2012-01-09,1280.699951171875,2676.56005859375,5612.2998046875,18865.720703125,2225.89,8946.085,2368.57
2012-01-10,1292.0799560546875,2702.5,5696.7001953125,19004.279296875,2285.744,9281.245,2447.349
2012-01-11,1292.47998046875,2710.760009765625,5670.7998046875,19151.939453125,2276.046,9239.213,2435.608
2012-01-12,1295.5,2724.699951171875,5662.39990234375,19095.380859375,2275.01,9200.926,2435.219
2012-01-13,1289.0899658203125,2710.669921875,5636.60009765625,19204.419921875,2244.58,9030.588,2394.334
2012-01-16,,,5657.39990234375,19012.19921875,2206.193,8827.474,2345.649
2012-01-17,1293.6700439453125,2728.080078125,5694.0,19627.75,2298.376,9264.09,2460.601
2012-01-18,1308.0400390625,2769.7099609375,5702.39990234375,19686.919921875,2266.384,9115.269,2422.189
2012-01-19,1314.5,2788.330078125,5741.2001953125,19942.94921875,2296.075,9300.217,2468.35
2012-01-20,1315.3800048828125,2786.699951171875,5728.60009765625,20110.369140625,2319.118,9466.144,2504.086
2012-01-23,1316.0,2784.169921875,5782.60009765625,,,,
2012-01-24,1314.6500244140625,2786.639892578125,5751.89990234375,,,,
2012-01-25,1326.06005859375,2818.31005859375,5723.0,,,,
2012-01-26,1318.4300537109375,2805.280029296875,5795.2001953125,20439.140625,,,
2012-01-27,1316.3299560546875,2816.550048828125,5733.5,20501.669921875,,,
2012-01-30,1313.010009765625,2811.93994140625,5671.10009765625,20160.41015625,2285.038,9274.852,2460.72
2012-01-31,1312.4100341796875,2813.840087890625,5681.60009765625,20390.490234375,2292.61,9303.649,2464.26
2012-02-01,1324.0899658203125,2848.27001953125,5790.7001953125,20333.369140625,2268.08,9193.388,2428.994
2012-02-02,1325.5400390625,2859.679931640625,5796.10009765625,20739.44921875,2312.556,9382.127,2486.238
2012-02-03,1344.9000244140625,2905.659912109375,5901.10009765625,20756.98046875,2330.405,9436.992,2506.09
2012-02-06,1344.3299560546875,2901.989990234375,5892.2001953125,20709.939453125,2331.136,9448.642,2504.322
2012-02-07,1347.050048828125,2904.080078125,5890.2998046875,20699.189453125,2291.902,9266.714,2457.954
2012-02-08,1349.9599609375,2915.860107421875,5875.89990234375,21018.4609375,2347.53,9557.575,2528.236
2012-02-09,1351.949951171875,2927.22998046875,5895.5,21010.009765625,2349.589,9560.727,2529.231
2012-02-10,1342.6400146484375,2903.8798828125,5852.39990234375,20783.859375,2351.981,9590.954,2533.624
2012-02-13,1351.77001953125,2931.389892578125,5905.7001953125,20887.400390625,2351.855,9585.076,2531.981
2012-02-14,1350.5,2931.830078125,5899.89990234375,20917.830078125,2344.771,9543.775,2522.107
2012-02-15,1343.22998046875,2915.830078125,5892.2001953125,21365.23046875,2366.702,9673.439,2549.607
2012-02-16,1358.0400390625,2959.85009765625,5885.39990234375,21277.279296875,2356.86,9622.83,2536.074
2012-02-17,1361.22998046875,2951.780029296875,5905.10009765625,21491.619140625,2357.181,9615.339,2537.086
2012-02-20,,,5945.2998046875,21424.7890625,2363.597,9616.649,2540.706
2012-02-21,1362.2099609375,2948.570068359375,5928.2001953125,21478.720703125,2381.43,9695.87,2562.453
2012-02-22,1357.6600341796875,2933.169921875,5916.60009765625,21549.279296875,2403.587,9862.535,2597.476
2012-02-23,1363.4599609375,2956.97998046875,5937.89990234375,21380.990234375,2409.554,9918.942,2606.256
2012-02-24,1365.739990234375,2963.75,5935.10009765625,21406.859375,2439.628,10124.154,2648.017
2012-02-27,1367.5899658203125,2966.159912109375,5915.60009765625,21217.859375,2447.057,10177.332,2656.573
2012-02-28,1372.1800537109375,2986.760009765625,5927.89990234375,21568.73046875,2451.857,10161.86,2662.463
2012-02-29,1365.6800537109375,2966.889892578125,5871.5,21680.080078125,2428.487,10054.845,2634.143
2012-03-01,1374.0899658203125,2988.969970703125,5931.2998046875,21387.9609375,2426.115,10060.957,2633.345
2012-03-02,1369.6300048828125,2976.18994140625,5911.10009765625,21562.259765625,2460.693,10299.935,2679.934
2012-03-05,1364.3299560546875,2950.47998046875,5874.7998046875,21265.310546875,2445.002,10226.438,2662.698
2012-03-06,1343.3599853515625,2910.320068359375,5765.7998046875,20806.25,2410.445,10093.814,2621.052
2012-03-07,1352.6300048828125,2935.68994140625,5791.39990234375,20627.779296875,2394.794,10054.865,2603.005
2012-03-08,1365.9100341796875,2970.419921875,5859.7001953125,20900.73046875,2420.276,10171.128,2635.791
2012-03-09,1370.8699951171875,2988.340087890625,5887.5,21086.0,2439.462,10334.384,2664.302
2012-03-12,1371.0899658203125,2983.659912109375,5892.7998046875,21134.1796875,2434.859,10300.503,2654.402
2012-03-13,1395.949951171875,3039.8798828125,5955.89990234375,21339.69921875,2455.795,10427.243,2681.073
2012-03-14,1394.280029296875,3040.72998046875,5945.39990234375,21307.890625,2391.23,10094.891,2605.106
2012-03-15,1402.5999755859375,3056.3701171875,5940.7001953125,21353.529296875,2373.774,10086.556,2585.546
2012-03-16,1404.1700439453125,3055.260009765625,5965.60009765625,21317.849609375,2404.736,10279.302,2623.52
2012-03-19,1409.75,3078.320068359375,5961.10009765625,,2410.184,10296.165,2630.013
2012-03-20,1405.52001953125,3074.14990234375,5891.39990234375,20888.240234375,2376.839,10116.391,2584.445
2012-03-21,1402.8900146484375,3075.320068359375,5892.0,20856.630859375,2378.195,10090.436,2587.793
2012-03-22,1392.780029296875,3063.320068359375,5845.7001953125,20901.560546875,2375.772,10038.954,2583.747
2012-03-23,1397.1099853515625,3067.919921875,5854.89990234375,20668.80078125,2349.539,9885.25,2552.94
2012-03-26,1416.510009765625,3122.570068359375,5902.7001953125,20668.859375,2350.599,9946.136,2555.442
2012-03-27,1412.52001953125,3120.35009765625,5869.60009765625,21046.91015625,2347.179,9841.383,2547.143
2012-03-28,1405.5400390625,3104.9599609375,5809.0,20885.419921875,2284.881,9531.149,2474.9
2012-03-29,1403.280029296875,3095.360107421875,5742.0,20609.390625,2252.16,9418.225,2443.122
2012-03-30,1408.469970703125,3091.570068359375,5768.5,20555.580078125,2262.788,9410.262,2454.899
2012-04-02,1419.0400390625,3119.699951171875,5874.89990234375,20522.259765625,,,
2012-04-03,1413.3800048828125,3113.570068359375,5838.2998046875,20790.98046875,,,
2012-04-04,1398.9599609375,3068.090087890625,5703.7998046875,,,,
2012-04-05,1398.0799560546875,3080.5,5723.7001953125,20593.0,2302.241,9709.026,2512.832
2012-04-06,,,,,2306.553,9786.186,2519.83
2012-04-09,1382.199951171875,3047.080078125,,,2285.777,9710.909,2495.146
2012-04-10,1358.5899658203125,2991.219970703125,5595.60009765625,20356.240234375,2305.863,9795.968,2519.788
2012-04-11,1368.7099609375,3016.4599609375,5634.7001953125,20140.669921875,2308.925,9802.321,2520.036
2012-04-12,1387.5699462890625,3055.550048828125,5710.5,20327.3203125,2350.864,10007.652,2570.436
2012-04-13,1370.260009765625,3011.330078125,5651.7998046875,20701.0390625,2359.161,10043.715,2580.454
2012-04-16,1369.5699462890625,2988.39990234375,5666.2998046875,20610.640625,2357.026,10000.309,2574.044
2012-04-17,1390.780029296875,3042.820068359375,5767.0,20562.310546875,2334.985,9839.915,2541.883
2012-04-18,1385.1400146484375,3031.449951171875,5745.2998046875,20780.73046875,2380.848,10069.533,2599.908
2012-04-19,1376.9200439453125,3007.56005859375,5744.60009765625,20995.009765625,2378.634,10015.406,2596.056
2012-04-20,1378.530029296875,3000.449951171875,5772.2001953125,21010.640625,2406.863,10131.035,2626.839
2012-04-23,1366.93994140625,2970.449951171875,5665.60009765625,20624.390625,2388.588,10076.051,2606.038
2012-04-24,1371.969970703125,2961.60009765625,5709.5,20677.16015625,2388.834,10041.887,2604.866
2012-04-25,1390.68994140625,3029.6298828125,5718.89990234375,20646.2890625,2406.813,10162.006,2625.99
2012-04-26,1399.97998046875,3050.610107421875,5748.7001953125,20809.7109375,2404.697,10201.654,2631.487
2012-04-27,1403.3599853515625,3069.199951171875,5777.10009765625,20741.44921875,2396.316,10180.393,2626.157
2012-04-30,1397.9100341796875,3046.360107421875,5737.7998046875,21094.2109375,,,
2012-05-01,1405.8199462890625,3050.43994140625,5812.2001953125,,,,
2012-05-02,1402.31005859375,3059.85009765625,5758.10009765625,21309.080078125,2438.436,10424.942,2683.487
2012-05-03,1391.5699462890625,3024.300048828125,5766.60009765625,21249.529296875,2440.08,10468.375,2691.518
2012-05-04,1369.0999755859375,2956.340087890625,5655.10009765625,21086.0,2452.014,10573.597,2715.879
2012-05-07,1369.5799560546875,2957.760009765625,,20536.650390625,2451.947,10612.893,2717.778
2012-05-08,1363.719970703125,2946.27001953125,5554.60009765625,20484.75,2448.884,10524.68,2709.116
2012-05-09,1354.5799560546875,2934.7099609375,5530.10009765625,20330.640625,2408.587,10294.577,2657.514
2012-05-10,1357.989990234375,2933.639892578125,5544.0,20227.279296875,2410.23,10277.617,2657.214
2012-05-11,1353.3900146484375,2933.820068359375,5575.5,19964.630859375,2394.983,10211.406,2636.917
2012-05-14,1338.3499755859375,2902.580078125,5465.5,19735.0390625,2380.725,10093.377,2615.534
2012-05-15,1330.6600341796875,2893.760009765625,5437.60009765625,19894.310546875,2374.843,10131.81,2617.374
2012-05-16,1324.800048828125,2874.0400390625,5405.2998046875,19259.830078125,2346.192,9916.466,2574.647
2012-05-17,1304.8599853515625,2813.68994140625,5338.39990234375,19200.9296875,2378.886,10079.478,2613.942
2012-05-18,1295.219970703125,2778.7900390625,5267.60009765625,18951.849609375,2344.52,9903.094,2573.976
2012-05-21,1315.989990234375,2847.2099609375,5304.5,18922.3203125,2348.3,9977.563,2587.231
2012-05-22,1316.6300048828125,2839.080078125,5403.2998046875,19039.150390625,2373.307,10180.268,2627.525
2012-05-23,1318.8599853515625,2850.1201171875,5266.39990234375,18786.189453125,2363.437,10143.201,2616.869
2012-05-24,1320.6800537109375,2839.3798828125,5350.10009765625,18666.400390625,2350.973,9984.58,2595.26
2012-05-25,1317.8199462890625,2837.530029296875,5351.5,18713.41015625,2333.553,9884.959,2573.103
2012-05-28,,,,18800.990234375,2361.367,10104.101,2614.689
2012-05-29,1332.4200439453125,2870.989990234375,5391.10009765625,19055.4609375,2389.636,10214.736,2650.854
2012-05-30,1313.3199462890625,2837.360107421875,5297.2998046875,18690.220703125,2384.668,10162.34,2642.258
2012-05-31,1310.3299560546875,2827.340087890625,5320.89990234375,18629.51953125,2372.234,10141.41,2632.042
2012-06-01,1278.0400390625,2747.47998046875,5260.2001953125,18558.33984375,2373.436,10145.804,2632.998
2012-06-04,1278.1800537109375,2760.010009765625,,18185.58984375,2308.55,9874.518,2559.026
2012-06-05,1285.5,2778.110107421875,,18259.029296875,2311.916,9847.119,2558.842
2012-06-06,1315.1300048828125,2844.719970703125,5384.10009765625,18520.529296875,2309.555,9812.976,2557.401
2012-06-07,1314.989990234375,2831.02001953125,5447.7998046875,18678.2890625,2293.13,9755.641,2542.184
2012-06-08,1325.6600341796875,2858.419921875,5435.10009765625,18502.33984375,2281.447,9707.183,2524.329
2012-06-11,1308.9300537109375,2809.72998046875,5432.39990234375,18953.630859375,2305.856,9849.77,2558.265
2012-06-12,1324.1800537109375,2843.070068359375,5473.7001953125,18872.560546875,2289.791,9790.197,2540.178
2012-06-13,1314.8800048828125,2818.610107421875,5483.7998046875,19026.51953125,2318.924,9950.046,2580.636
2012-06-14,1329.0999755859375,2836.330078125,5467.10009765625,18808.400390625,2295.946,9885.293,2560.421
2012-06-15,1342.8399658203125,2872.800048828125,5478.7998046875,19233.939453125,2306.85,9885.645,2568.054
2012-06-18,1344.780029296875,2895.330078125,5491.10009765625,19427.810546875,2316.052,9979.057,2581.212
2012-06-19,1357.97998046875,2929.760009765625,5586.2998046875,19416.669921875,2300.795,9848.159,2558.621
2012-06-20,1355.68994140625,2930.449951171875,5622.2998046875,19518.849609375,2292.877,9821.788,2552.611
2012-06-21,1325.510009765625,2859.090087890625,5566.39990234375,19265.0703125,2260.877,9682.686,2512.185
2012-06-22,1335.02001953125,2892.419921875,5513.7001953125,18995.130859375,,,
2012-06-25,1313.719970703125,2836.159912109375,5450.7001953125,18897.44921875,2224.114,9414.214,2456.518
2012-06-26,1319.989990234375,2854.06005859375,5447.0,18981.83984375,2222.067,9446.59,2454.915
2012-06-27,1331.8499755859375,2875.320068359375,5523.89990234375,19176.94921875,2216.934,9416.499,2447.195
2012-06-28,1329.0400390625,2849.489990234375,5493.10009765625,19025.26953125,2195.843,9383.267,2425.729
2012-06-29,1362.1600341796875,2935.050048828125,5571.2001953125,19441.4609375,2225.431,9500.317,2461.612
2012-07-02,1365.510009765625,2951.22998046875,5640.60009765625,,2226.11,9566.45,2465.238
2012-07-03,1374.02001953125,2976.080078125,5687.7001953125,19735.529296875,2229.193,9607.326,2468.721
2012-07-04,,,5684.5,19709.75,2227.315,9569.159,2464.919
2012-07-05,1367.5799560546875,2976.1201171875,5692.60009765625,19809.130859375,2201.353,9412.644,2430.37
2012-07-06,1354.6800537109375,2937.330078125,5662.60009765625,19800.640625,2223.579,9690.16,2472.614
2012-07-09,1352.4599609375,2931.77001953125,5627.2998046875,19428.08984375,2170.814,9496.678,2416.036
2012-07-10,1341.469970703125,2902.330078125,5664.10009765625,19396.359375,2164.437,9476.722,2406.706
2012-07-11,1341.449951171875,2887.97998046875,5664.5,19419.869140625,2175.383,9588.293,2425.572
2012-07-12,1334.760009765625,2866.18994140625,5608.2998046875,19025.109375,2185.491,9753.487,2449.181
2012-07-13,1356.780029296875,2908.469970703125,5666.10009765625,19092.630859375,2185.895,9792.488,2450.633
2012-07-16,1353.6400146484375,2896.93994140625,5662.39990234375,19121.33984375,2147.955,9540.886,2399.731
2012-07-17,1363.6700439453125,2910.0400390625,5629.10009765625,19455.330078125,2161.186,9560.029,2414.201
2012-07-18,1372.780029296875,2942.60009765625,5685.7998046875,19239.880859375,2169.099,9514.165,2414.335
2012-07-19,1376.510009765625,2965.89990234375,5714.2001953125,19559.05078125,2184.841,9509.488,2424.322
2012-07-20,1362.6600341796875,2925.300048828125,5651.7998046875,19640.80078125,2168.638,9333.213,2398.455
2012-07-23,1350.52001953125,2890.14990234375,5533.89990234375,19053.470703125,2141.402,9186.024,2365.431
2012-07-24,1338.31005859375,2862.989990234375,5499.2001953125,18903.19921875,2146.589,9262.773,2375.992
2012-07-25,1337.8900146484375,2854.239990234375,5498.2998046875,18877.330078125,2136.151,9155.343,2360.083
2012-07-26,1360.02001953125,2893.25,5573.2001953125,18892.7890625,2126.004,9081.898,2347.488
2012-07-27,1385.969970703125,2958.090087890625,5627.2001953125,19274.9609375,2128.765,9087.13,2349.108
2012-07-30,1385.300048828125,2945.840087890625,5693.60009765625,19585.400390625,2109.914,9071.06,2335.793
2012-07-31,1379.3199462890625,2939.52001953125,5635.2998046875,19796.810546875,2103.634,9059.224,2332.922
2012-08-01,1375.3199462890625,2920.2099609375,5712.7998046875,19820.380859375,2123.36,9165.974,2358.651
2012-08-02,1365.0,2909.77001953125,5662.2998046875,19690.19921875,2111.182,8995.623,2334.882
2012-08-03,1390.989990234375,2967.89990234375,5787.2998046875,19666.1796875,2132.796,9076.622,2353.737
2012-08-06,1394.22998046875,2989.909912109375,5808.7998046875,19998.720703125,2154.916,9212.205,2385.611
2012-08-07,1401.3499755859375,3015.860107421875,5841.2001953125,20072.55078125,2157.62,9229.266,2388.873
2012-08-08,1402.219970703125,3011.25,5845.89990234375,20065.51953125,2160.99,9210.669,2389.795
2012-08-09,1402.800048828125,3018.639892578125,5851.5,20269.470703125,2174.102,9337.543,2411.7
2012-08-10,1405.8699951171875,3020.860107421875,5847.10009765625,20136.119140625,2168.814,9238.203,2399.751
2012-08-13,1404.1099853515625,3022.52001953125,5831.89990234375,20081.359375,2136.078,9039.22,2351.931
2012-08-14,1403.9300537109375,3016.97998046875,5864.7998046875,20291.6796875,2142.525,9089.615,2357.016
2012-08-15,1405.530029296875,3030.929931640625,5833.0,20052.2890625,2118.945,9048.607,2331.615
2012-08-16,1415.510009765625,3062.389892578125,5834.5,19962.94921875,2112.197,8973.384,2319.67
2012-08-17,1418.1600341796875,3076.590087890625,5852.39990234375,20116.0703125,2114.891,8883.605,2313.476
2012-08-20,1418.1300048828125,3076.2099609375,5824.39990234375,20104.26953125,2106.957,8838.629,2301.788
2012-08-21,1413.1700439453125,3067.260009765625,5857.5,20100.08984375,2118.268,8849.491,2313.703
2012-08-22,1413.489990234375,3073.669921875,5774.2001953125,19887.779296875,2107.711,8726.024,2295.586
2012-08-23,1402.0799560546875,3053.39990234375,5776.60009765625,20132.240234375,2113.072,8730.551,2302.199
2012-08-24,1411.1300048828125,3069.7900390625,5776.60009765625,19880.029296875,2092.104,8579.279,2275.677
2012-08-27,1410.43994140625,3073.18994140625,,19798.669921875,2055.708,8402.146,2228.204
2012-08-28,1409.300048828125,3077.139892578125,5775.7001953125,19811.80078125,2073.154,8400.357,2238.411
2012-08-29,1410.489990234375,3081.18994140625,5743.5,19788.509765625,2053.235,8270.907,2214.814
2012-08-30,1399.47998046875,3048.7099609375,5719.5,19552.91015625,2052.585,8220.077,2211.37
2012-08-31,1406.5799560546875,3066.9599609375,5711.5,19482.5703125,2047.522,8210.994,2204.868
2012-09-03,,,5758.39990234375,19559.2109375,2059.147,8361.671,2228.369
2012-09-04,1404.93994140625,3075.06005859375,5672.0,19429.91015625,2043.649,8243.832,2204.407
2012-09-05,1403.43994140625,3069.27001953125,5657.89990234375,19145.0703125,2037.681,8242.588,2199.875
2012-09-06,1432.1199951171875,3135.81005859375,5777.2998046875,19209.30078125,2051.918,8288.265,2217.823
2012-09-07,1437.9200439453125,3136.419921875,5794.7998046875,19802.16015625,2127.762,8709.066,2317.179
2012-09-10,1429.0799560546875,3104.02001953125,5793.2001953125,19827.169921875,2134.893,8769.537,2326.666
2012-09-11,1433.56005859375,3104.530029296875,5792.2001953125,19857.880859375,2120.554,8739.47,2311.89
2012-09-12,1436.56005859375,3114.31005859375,5782.10009765625,20075.390625,2126.554,8786.728,2320.071
2012-09-13,1459.989990234375,3155.830078125,5819.89990234375,20047.630859375,2110.379,8691.002,2298.461
2012-09-14,1465.77001953125,3183.949951171875,5915.60009765625,20629.779296875,2123.847,8740.051,2315.542
2012-09-17,1461.18994140625,3178.669921875,5893.5,20658.109375,2078.5,8483.692,2258.705
2012-09-18,1459.3199462890625,3177.800048828125,5868.2001953125,20601.9296875,2059.543,8390.15,2235.239
2012-09-19,1461.050048828125,3182.6201171875,5888.5,20841.91015625,2067.831,8431.743,2246.236
2012-09-20,1460.260009765625,3175.9599609375,5854.60009765625,20590.919921875,2024.837,8202.204,2195.951
2012-09-21,1460.1500244140625,3179.9599609375,5852.60009765625,20734.939453125,2026.69,8201.528,2199.063
2012-09-24,1456.8900146484375,3160.780029296875,5838.7998046875,20694.69921875,2033.192,8310.937,2215.516
2012-09-25,1441.5899658203125,3117.72998046875,5859.7001953125,20698.6796875,2029.293,8284.247,2210.154
2012-09-26,1433.3199462890625,3093.699951171875,5768.10009765625,20527.73046875,2004.172,8193.373,2184.891
2012-09-27,1447.1500244140625,3136.60009765625,5779.39990234375,20762.2890625,2056.323,8486.274,2251.717
2012-09-28,1440.6700439453125,3116.22998046875,5742.10009765625,20840.380859375,2086.169,8679.219,2293.106
2012-10-01,1444.489990234375,3113.530029296875,5820.5,,,,
2012-10-02,1445.75,3120.0400390625,5809.5,,,,
2012-10-03,1450.989990234375,3135.22998046875,5825.7998046875,20888.279296875,,,
2012-10-04,1461.4000244140625,3149.4599609375,5827.7998046875,20907.94921875,,,
2012-10-05,1460.9300537109375,3136.18994140625,5871.0,21012.380859375,,,
2012-10-08,1455.8800048828125,3112.35009765625,5841.7001953125,20824.560546875,2074.419,8540.075,2270.054
